team_name,player_name,gp,team_ast,team_fg,team_id,player_id,MP,PTS,3P,AST,TO,FG,FT,FGA,STL,PF,FTA,TRB,ORB,DRB,BLK,pace_factor,factors,VOP,DRB%,uPER,Pace_Adjustment,aPER,aPER_Weights,PER
Fontbonne,Luke_Deline,12,16,27,10,114,27.75,16.33,2.58,2.33,3.5,6,1.75,12.08,1.5,1.67,2.58,6.33,0.92,5.42,0,101.3,0.59963225,0.979272097,0.732420171,0.341233756,0.817114371,0.278827006,0.001889615,23.30235495
Fontbonne,Maguire_Scheer,8,16,27,10,115,7.875,2.13,0.63,0.75,0.5,0.75,0,2.25,0.25,0.5,0,0.88,0.13,0.75,0,101.3,0.59963225,0.979272097,0.732420171,0.118909765,0.817114371,0.097162878,0.000186864,8.120174243
Fontbonne,Noah_Coddington,14,16,27,10,116,17.4286,7,0.21,1.93,1.64,2.71,1.36,5.36,0.43,2.14,1.86,5.5,1.29,4.21,0.79,101.3,0.59963225,0.979272097,0.732420171,0.269063414,0.817114371,0.219855582,0.000935784,18.37394766
Fontbonne,Thomas_Ritter,16,16,27,10,117,16.875,7.19,1.31,1,1.25,2.56,0.75,5.25,0.31,1.38,1.06,1.94,0.44,1.5,0.06,101.3,0.59963225,0.979272097,0.732420171,0.206755175,0.817114371,0.168942625,0.000696239,14.11900902
Fontbonne,Tristan_Baker,16,16,27,10,118,18.0625,9.19,0.94,1.38,1.25,2.88,2.5,5,0.5,1.88,3.63,3.56,1.06,2.5,0,101.3,0.59963225,0.979272097,0.732420171,0.317633366,0.817114371,0.259542788,0.001144886,21.69071874
Knox,Aaron_Crose,12,11,20,9,119,10.1667,2.92,0.25,0.42,0.83,0.83,1,2.33,0.08,2.42,1.83,1.17,0.5,0.67,0.08,80.32352941,0.59963225,0.979272097,0.732420171,-0.064337774,1.030503595,-0.066300307,-0.000164616,-5.540902627
Knox,Alik_Airapetyan,11,11,20,9,120,5.0909,1.09,0.18,0.45,0.91,0.45,0,1.36,0.09,0.55,0.09,0.91,0.09,0.82,0,80.32352941,0.59963225,0.979272097,0.732420171,-0.085902432,1.030503595,-0.088522765,-0.000110059,-7.398095728
Knox,Blake_Godbold,17,11,20,9,121,29.7059,8.12,0.76,1.29,1.71,3.06,1.24,7,0.76,1.94,1.35,6.06,1.24,4.82,0.29,80.32352941,0.59963225,0.979272097,0.732420171,0.160173445,1.030503595,0.165059311,0.001197452,13.79446953
Knox,Bryce_Wilkinson,16,11,20,9,122,9.375,3.75,0.81,0.5,0.81,1.06,0.81,2.69,0.19,1.25,0.88,1.31,0.56,0.75,0,80.32352941,0.59963225,0.979272097,0.732420171,0.143589598,1.030503595,0.147969597,0.000338781,12.36623419
Knox,Danny_Serrano,8,11,20,9,123,2.125,0,0,0.25,0,0,0,0,0.25,0.13,0,0.25,0,0.25,0,80.32352941,0.59963225,0.979272097,0.732420171,0.146916888,1.030503595,0.151398382,7.86E-05,12.65278738
Knox,Deryk_Ruple,17,11,20,9,124,27.4118,10.06,2.12,1.82,1.65,3.76,0.41,10.71,0.88,1.24,0.94,2.88,0.35,2.53,0,80.32352941,0.59963225,0.979272097,0.732420171,0.144004181,1.030503595,0.148396826,0.000993431,12.40193897
Knox,Dj_Lewis,17,11,20,9,125,23.8235,7.35,0.94,2.35,2,2.76,0.88,7,1.18,2.82,1.59,2.53,0.29,2.24,0.18,80.32352941,0.59963225,0.979272097,0.732420171,0.105815256,1.030503595,0.109043001,0.000634423,9.113029461
Knox,Eric_Pillath,10,11,20,9,126,7.4,1.9,0.3,0.3,0.4,0.7,0.2,1.7,0.2,1.2,0.2,1,0.1,0.9,0,80.32352941,0.59963225,0.979272097,0.732420171,0.039536848,1.030503595,0.040742864,7.36E-05,3.404995376
Knox,Eric_Thompson,9,11,20,9,127,11.6667,4.33,0,0.44,0.89,2,0.33,3.67,0.78,2,0.56,2.22,0.67,1.56,0.11,80.32352941,0.59963225,0.979272097,0.732420171,0.168953007,1.030503595,0.174106681,0.000496065,14.55058362
Knox,Garrett_Stone,14,11,20,9,128,8.5,0.57,0.07,0.43,0.57,0.14,0.21,0.71,0.21,0.86,0.36,0.5,0.14,0.36,0.07,80.32352941,0.59963225,0.979272097,0.732420171,-0.059521604,1.030503595,-0.061337227,-0.000127326,-5.126124052
Knox,Ikenna_Ozor,9,11,20,9,129,11.2222,4.11,0,0.67,0.56,1.78,0.56,2.33,0.22,1.44,0.89,1.89,0.67,1.22,0,80.32352941,0.59963225,0.979272097,0.732420171,0.23997154,1.030503595,0.247291535,0.000677739,20.66684713
Knox,Jacob_Kampf,11,11,20,9,130,19.4545,7.18,1.64,2.45,1.45,2.27,1,6.91,0.64,1.18,1.64,0.64,0.09,0.55,0,80.32352941,0.59963225,0.979272097,0.732420171,0.140879243,1.030503595,0.145176566,0.000689751,12.13281281
Knox,Jeremiah_Horton,10,11,20,9,131,3.9,1.9,0.3,0.2,0.3,0.8,0,1.2,0,0.1,0.1,0.6,0.1,0.5,0,80.32352941,0.59963225,0.979272097,0.732420171,0.310562868,1.030503595,0.320036152,0.000304817,26.74631883
Knox,John_Tsahageas,10,11,20,9,132,2.1,0.4,0,0.2,0.1,0.2,0,0.3,0,0.3,0,0.2,0.2,0,0,80.32352941,0.59963225,0.979272097,0.732420171,0.074771739,1.030503595,0.077052546,3.95E-05,6.43949737
Knox,Jonathan_Damota,17,11,20,9,133,27.7647,12.06,0.53,1.29,3.18,4.71,2.12,10.35,1.24,2,2.82,3.24,1.12,2.12,0.24,80.32352941,0.59963225,0.979272097,0.732420171,0.167315804,1.030503595,0.172419537,0.001169109,14.40958432
Knox,Marko_Protic,17,11,20,9,134,22.6471,5.41,0.18,0.88,1.71,2.06,1.12,4.88,0.24,2.24,2,5.76,2.47,3.29,0.41,80.32352941,0.59963225,0.979272097,0.732420171,0.111109965,1.030503595,0.114499219,0.000633272,9.569020856
Knox,Sean_Pollock,10,11,20,9,135,2.1,0.4,0,0,0,0.2,0,0.4,0,0.1,0.4,0.1,0,0.1,0,80.32352941,0.59963225,0.979272097,0.732420171,-0.034981809,1.030503595,-0.03604888,-1.85E-05,-3.012706042
Knox,Tyre_Dukes,15,11,20,9,136,10.2,1.4,0.13,0.93,0.87,0.53,0.2,1.2,0.2,0.6,0.6,0.8,0.13,0.67,0,80.32352941,0.59963225,0.979272097,0.732420171,0.026573148,1.030503595,0.027383724,6.82E-05,2.288534648
MoodyBible,David_Arabis,5,11,17,4,138,20.8,9.8,2.6,4.8,4.2,3.6,0,9.8,1.2,1.6,0.8,4.4,1,3.4,0,87.1,0.59963225,0.979272097,0.732420171,0.211608407,0.950329344,0.201097679,0.001021518,16.80629705
MoodyBible,Jonah_Wilson,5,11,17,4,141,9.8,3.4,0.6,0.4,1,1.4,0,3.6,0.8,0.8,0.4,1.6,0.8,0.8,0,87.1,0.59963225,0.979272097,0.732420171,0.144499429,0.950329344,0.137322047,0.000328656,11.47638865
MoodyBible,Joshua_Wedeven,5,11,17,4,144,20.4,17.6,2.6,1.6,4,5.8,3.4,14.8,0.6,3,4.2,6,0.8,5.2,1.2,87.1,0.59963225,0.979272097,0.732420171,0.2902218,0.950329344,0.275806293,0.001374073,23.04990545
MoodyBible,Keynan_Carter,5,11,17,4,146,9.4,5.4,0,1.2,1.8,1.8,1.8,4.6,1.8,1.6,4.2,1.2,0,1.2,0.8,87.1,0.59963225,0.979272097,0.732420171,0.190202125,0.950329344,0.18075466,0.000414947,15.10617394
MoodyBible,Levi_Miller,5,11,17,4,147,21,12.4,2.8,2,2,4.4,0.8,12.2,0.4,2.4,1,3,0.2,2.8,0.2,87.1,0.59963225,0.979272097,0.732420171,0.183786682,0.950329344,0.174657877,0.000895742,14.59664863
MSOE,Bailey_Mcdaniel,23,13,22,2,151,7.7391,2.96,0.17,0.35,0.65,1,0.78,2.09,0.13,1.17,1.09,1.3,0.22,1.09,0.09,80.15384615,0.59963225,0.979272097,0.732420171,0.107457865,1.03268514,0.11097014,0.000209736,9.274085851
MSOE,Brian_Dorn,26,13,22,2,152,10.9615,2.31,0.04,0.77,1.04,0.88,0.5,1.85,0.19,1.19,0.85,1.35,0.5,0.85,0,80.15384615,0.59963225,0.979272097,0.732420171,0.036226423,1.03268514,0.037410489,0.000100147,3.126499467
MSOE,David_Llorente,11,13,22,2,153,2,0.45,0,0,0.36,0.18,0.09,0.64,0,0.45,0.18,0.09,0,0.09,0,80.15384615,0.59963225,0.979272097,0.732420171,-0.347206707,1.03268514,-0.358555207,-0.00017513,-29.96546429
MSOE,Eddie_Harwick,5,13,22,2,154,1.4,0.6,0,0.2,0,0.2,0.2,0.4,0,0,0.4,0.4,0,0.4,0,80.15384615,0.59963225,0.979272097,0.732420171,0.318020812,1.03268514,0.328415367,0.000112286,27.44659333
MSOE,Gabe_Wear,26,13,22,2,155,16.6538,4.58,0.62,0.85,1.23,1.58,0.81,3.54,0.19,1.54,0.96,1.58,0.5,1.08,0,80.15384615,0.59963225,0.979272097,0.732420171,0.083613362,1.03268514,0.086346277,0.000351182,7.216200509
MSOE,Jake_Gebert,26,13,22,2,156,20.8846,7.65,0.19,1.58,0.88,2.77,1.92,5.27,0.5,1.31,2.46,6.15,1.46,4.69,0.58,80.15384615,0.59963225,0.979272097,0.732420171,0.312079646,1.03268514,0.322280013,0.001643747,26.93384459
MSOE,Jason_Palesse,26,13,22,2,157,28.4231,12.46,0.77,4.96,2.65,3.96,3.77,9.5,1.04,1.54,5.35,4.31,1.42,2.88,0.19,80.15384615,0.59963225,0.979272097,0.732420171,0.278130106,1.03268514,0.287220827,0.001993714,24.0038501
MSOE,Josh_Herzog,10,13,22,2,158,5.2,1.4,0.1,1.1,0.9,0.4,0.5,1.1,0.6,0.3,0.9,0.4,0,0.4,0,80.15384615,0.59963225,0.979272097,0.732420171,0.144122419,1.03268514,0.14883308,0.000189007,12.43839797
MSOE,Luke_Nelson,19,13,22,2,160,5.6316,0.68,0.05,0.47,0.53,0.26,0.11,1.11,0.47,1.05,0.11,1.16,0.26,0.89,0,80.15384615,0.59963225,0.979272097,0.732420171,-0.028558981,1.03268514,-0.029492435,-4.06E-05,-2.464765542
MSOE,Matthew_Kirmse,26,13,22,2,161,28.4615,16.08,3.31,1.15,0.85,5.46,1.85,12.88,0.58,1.15,2.38,4.69,0.58,4.12,0.12,80.15384615,0.59963225,0.979272097,0.732420171,0.327121025,1.03268514,0.337813021,0.002348063,28.23198165
MSOE,Nolan_Henton,26,13,22,2,163,23.7308,4.65,0.65,1.04,1.31,1.54,0.92,3.46,0.77,1.77,1.5,2.58,0.38,2.19,0.04,80.15384615,0.59963225,0.979272097,0.732420171,0.084120561,1.03268514,0.086870053,0.000503452,7.259974015
MSOE,Sammy_Linn,24,13,22,2,164,12.5833,5.13,0.29,1.38,2.13,2.13,0.58,4.83,0.75,2.92,0.96,3.04,0.5,2.54,0.58,80.15384615,0.59963225,0.979272097,0.732420171,0.082697754,1.03268514,0.085400742,0.000262441,7.137179531
MSOE,Tegan_Miles,26,13,22,2,165,27.3846,10.38,0,1.5,1.77,4.19,2,7.15,0.88,1.73,3,5.62,1.69,3.92,0.92,80.15384615,0.59963225,0.979272097,0.732420171,0.276961608,1.03268514,0.286014137,0.001912799,23.90300362
MSOE,Travis_Ballard,26,13,22,2,166,11.3462,5.65,0.12,0.08,0.35,2.42,0.69,5.12,0.19,1.35,0.92,2.12,0.58,1.54,0.42,80.15384615,0.59963225,0.979272097,0.732420171,0.228377348,1.03268514,0.235841894,0.000653502,19.70996851
Roosevelt,Adam_Alexander,33,10,23,6,167,26.2727,9.24,0.48,1.76,1.73,3.33,2.09,6.79,0.64,2.82,3.18,5.42,1.64,3.79,0.33,73.58823529,0.59963225,0.979272097,0.732420171,0.205753809,1.124822269,0.231436467,0.001484951,19.34179464
Roosevelt,Andre_Raiford_Jr.,13,10,23,6,168,8.0769,1.69,0,0.15,0.77,0.69,0.31,1.54,0,1.31,0.62,1.77,0.62,1.15,0.08,73.58823529,0.59963225,0.979272097,0.732420171,-0.024910123,1.124822269,-0.028019461,-5.53E-05,-2.34166494
Roosevelt,Carson_Hughes,33,10,23,6,169,24.0303,8.91,1.97,1.18,1.27,2.88,1.18,7.58,0.7,1.7,1.58,3.15,0.45,2.7,0.06,73.58823529,0.59963225,0.979272097,0.732420171,0.180728691,1.124822269,0.203287656,0.001193014,16.98931958
Roosevelt,Chandler_Fuzak,30,10,23,6,170,13,6.3,0.8,0.47,1.27,2.47,0.57,4.17,0.43,2.23,0.77,2.47,0.37,2.1,0.63,73.58823529,0.59963225,0.979272097,0.732420171,0.253217391,1.124822269,0.28482456,0.000904266,23.80358736
Roosevelt,Grant_Gibson,33,10,23,6,171,23.7879,7.64,1.33,1.76,1.06,2.58,1.15,6.36,1.15,1.36,1.61,3.03,0.79,2.24,0.15,73.58823529,0.59963225,0.979272097,0.732420171,0.220917091,1.124822269,0.248492464,0.001443593,20.76721216
Roosevelt,Jake_Asquini,33,10,23,6,172,18.7273,6.09,1.79,1.06,0.97,2.09,0.12,4.97,0.58,1.36,0.15,1.97,0.24,1.73,0.03,73.58823529,0.59963225,0.979272097,0.732420171,0.176690731,1.124822269,0.198745669,0.000908967,16.60973295
Roosevelt,Jake_Ludwig,32,10,23,6,173,28.3125,17.16,1.22,5.44,2.53,5.41,5.13,11.09,1.34,2,5.84,3.88,0.75,3.13,0.06,73.58823529,0.59963225,0.979272097,0.732420171,0.445679213,1.124822269,0.501309904,0.003466251,41.89587467
Roosevelt,Jordan_Radcliff,12,10,23,6,174,7.75,2.5,0.33,0.67,0.58,1,0.17,2.5,0.58,1,0.25,0.83,0.08,0.75,0.17,73.58823529,0.59963225,0.979272097,0.732420171,0.137709478,1.124822269,0.154898688,0.000293174,12.94531778
Roosevelt,Joshua_Dillingham,21,10,23,6,175,19.8571,8.71,0,1.1,2,3.52,1.67,5.81,1.48,3.29,3.33,7.52,2.24,5.29,0.86,73.58823529,0.59963225,0.979272097,0.732420171,0.329835706,1.124822269,0.371006547,0.001799173,31.00605773
Roosevelt,Kevin_Day,33,10,23,6,176,13.7273,5.36,0.7,1.39,1.21,1.94,0.79,4.55,0.33,1,1.09,2.27,0.3,1.97,0.33,73.58823529,0.59963225,0.979272097,0.732420171,0.210612917,1.124822269,0.236902099,0.000794199,19.79857288
Roosevelt,Kyle_Bumbalough,33,10,23,6,177,23.3636,5.33,0.64,1.88,0.94,1.64,1.42,4.06,0.48,1.82,2.12,2.06,0.33,1.73,0.03,73.58823529,0.59963225,0.979272097,0.732420171,0.115472705,1.124822269,0.129886271,0.000741103,10.85495992
Roosevelt,Tomas_Cutts,6,10,23,6,179,4,1.5,0.17,0.17,0.5,0.67,0,1.5,0,0.5,0,0.33,0.17,0.17,0.17,73.58823529,0.59963225,0.979272097,0.732420171,0.037030264,1.124822269,0.041652465,4.07E-05,3.481013351
Wabash,Alex_Eberhard,26,9,26,8,180,27.5,9.69,0.69,1.19,1.92,3.19,2.62,7.54,0.58,2.5,3.12,4.88,1.27,3.62,0.62,79.69230769,0.59963225,0.979272097,0.732420171,0.185063575,1.038665942,0.192219233,0.001290937,16.06430039
Wabash,Ben_Stachowski,8,9,26,8,181,16.625,5.5,0.88,1,0.88,2,0.63,4.75,0.38,1,0.75,4.38,0.75,3.63,0,79.69230769,0.59963225,0.979272097,0.732420171,0.22400596,1.038665942,0.232667361,0.000944654,19.44466394
Wabash,Colten_Garland,24,9,26,8,183,25,7.63,1.54,1.25,0.88,2.38,1.33,8.63,0.38,1.13,1.67,2.5,0.42,2.08,0.13,79.69230769,0.59963225,0.979272097,0.732420171,0.103157664,1.038665942,0.107146352,0.000654173,8.954521129
Wabash,Conner_Brens,15,9,26,8,184,12.0667,3.33,0,0.27,0.4,1.53,0.27,2.8,0,2.07,0.67,3.27,0.8,2.47,0.2,79.69230769,0.59963225,0.979272097,0.732420171,0.115879538,1.038665942,0.12036013,0.000354688,10.05883361
Wabash,Connor_Rotterman,24,9,26,8,185,30.9167,12,1.96,1.46,2.5,4,2.04,11.46,0.33,1.29,2.58,2.63,0.58,2.04,0.04,79.69230769,0.59963225,0.979272097,0.732420171,0.128839981,1.038665942,0.1338217,0.001010404,11.18385482
Wabash,Dalton_Vachon,16,9,26,8,186,10.75,1.06,0,0.06,0.5,0.44,0.19,1.13,0,1.13,0.56,1.88,0.75,1.13,0.25,79.69230769,0.59963225,0.979272097,0.732420171,-0.011509298,1.038665942,-0.011954316,-3.14E-05,-0.999055719
Wabash,Duncan_Roy,18,9,26,8,187,5.3889,1.56,0.33,0.06,0.22,0.44,0.33,1.11,0.28,0.33,0.39,0.61,0.22,0.39,0,79.69230769,0.59963225,0.979272097,0.732420171,0.149689033,1.038665942,0.1554769,0.000204617,12.99364059
Wabash,Harrison_Hallstrom,26,9,26,8,188,24.3462,11.08,0,1.04,1.35,4.62,1.85,7.92,0.23,3,2.46,8.58,2.81,5.77,0.73,79.69230769,0.59963225,0.979272097,0.732420171,0.351280157,1.038665942,0.364862735,0.002169383,30.49260209
Wabash,Jack_Davidson,26,9,26,8,189,35.9231,18.19,2.23,3.19,2.73,4.58,6.81,11.08,0.62,1.65,8.35,4.73,0.42,4.31,0.04,79.69230769,0.59963225,0.979272097,0.732420171,0.3061081,1.038665942,0.317944058,0.002789331,26.5714767
Wabash,Logan_White,24,9,26,8,190,18.2083,3.79,0,0.58,0.83,1.67,0.46,3.63,0.33,1.79,1.08,5.5,1.96,3.54,0.42,79.69230769,0.59963225,0.979272097,0.732420171,0.15412452,1.038665942,0.16008389,0.000711857,13.37865966
Wabash,Max_Kurkowski,7,9,26,8,193,4,0.86,0,0.14,0.29,0.29,0.29,0.71,0,0.71,0.57,0.71,0.57,0.14,0.29,79.69230769,0.59963225,0.979272097,0.732420171,0.027689038,1.038665942,0.02875966,2.81E-05,2.403525476
Wabash,Parker_Manges,19,9,26,8,194,23.6842,5.58,1.05,0.84,1.11,2.16,0.21,5.74,0.53,1.95,0.37,3.21,0.63,2.58,0.21,79.69230769,0.59963225,0.979272097,0.732420171,0.09124411,1.038665942,0.094772149,0.00054817,7.920374332
Wabash,Rhett_Helt,13,9,26,8,195,9.6154,2,0.38,0.31,0.31,0.69,0.23,1.54,0.08,0.54,0.54,2.15,0.46,1.69,0.15,79.69230769,0.59963225,0.979272097,0.732420171,0.141127742,1.038665942,0.146584579,0.000344216,12.2504844
Wabash,Ronald_Ryan,6,9,26,8,196,4.3333,0.5,0,0.5,0.33,0,0.5,0.5,0,0.17,0.67,0.33,0,0.33,0,79.69230769,0.59963225,0.979272097,0.732420171,-0.055284045,1.038665942,-0.057421655,-6.08E-05,-4.798888754
WheatonIL,Aston_Francis,26,18,33,5,198,34.6154,27.38,4.65,4.42,3.69,8.62,5.5,20.73,1.42,1.65,6.69,4.77,0.69,4.08,0.23,81.5,0.59963225,0.979272097,0.732420171,0.438147147,1.015628047,0.444994531,0.003761833,37.18944101
WheatonIL,Cade_Alioth,22,18,33,5,199,7.0455,1.5,0,0.41,0.09,0.64,0.23,0.86,0.23,1.36,0.5,1.77,0.64,1.14,0.09,81.5,0.59963225,0.979272097,0.732420171,0.167478273,1.015628047,0.170095631,0.000292672,14.21536896
WheatonIL,Jay_Spencer,26,18,33,5,202,19.5385,5.62,0.58,0.85,0.73,1.88,1.27,4.5,0.23,3.27,1.73,4.31,1.19,3.12,1.31,81.5,0.59963225,0.979272097,0.732420171,0.14926213,1.015628047,0.151594806,0.000723354,12.66920309
WheatonIL,Kobe_Eichelberger,26,18,33,5,203,23.8462,12.31,0.81,1.35,1.35,4.42,2.65,8.12,0.62,2.62,4.38,6.42,1.81,4.62,0.23,81.5,0.59963225,0.979272097,0.732420171,0.326439959,1.015628047,0.331541578,0.00193078,27.70785952
WheatonIL,Luke_Peters,26,18,33,5,204,31.5769,6.31,0.12,4.38,2.12,2.35,1.5,4.92,1.15,2.73,3.42,4.96,1.42,3.54,0.62,81.5,0.59963225,0.979272097,0.732420171,0.157180636,1.015628047,0.159637062,0.001231059,13.341317
WheatonIL,Mark_Champion,9,18,33,5,205,2.4444,1.56,0.22,0.22,0.11,0.67,0,2.22,0,0.22,0,0.56,0.11,0.44,0,81.5,0.59963225,0.979272097,0.732420171,0.095682723,1.015628047,0.097178058,5.80E-05,8.121442825
WheatonIL,Reagan_Jones,8,18,33,5,206,3.75,1.13,0.13,0.13,0.13,0.5,0,1.13,0.25,0.25,0.13,1,0.25,0.75,0,81.5,0.59963225,0.979272097,0.732420171,0.211978963,1.015628047,0.21529178,0.000197167,17.9925379
WheatonIL,Ricky_Samuelson,26,18,33,5,207,32.2308,15.65,2.27,0.92,1.04,5.46,2.46,10.31,0.73,1.15,2.77,3.77,1.08,2.69,0.04,81.5,0.59963225,0.979272097,0.732420171,0.326864139,1.015628047,0.331972387,0.002613055,27.74386344
WheatonIL,Spencer_Peterson,24,18,33,5,208,14.4583,4.96,0.46,0.42,0.88,1.75,1,3.92,0.21,2.63,1.46,2.79,1.08,1.71,0.25,81.5,0.59963225,0.979272097,0.732420171,0.10325065,1.015628047,0.104864256,0.000370271,8.763799987
WheatonIL,Trevor_Gunter,24,18,33,5,209,17.7917,4.67,0,0.58,0.75,1.88,0.92,3.04,0.29,1.88,1.33,3.08,1.08,2,0.83,81.5,0.59963225,0.979272097,0.732420171,0.183553177,1.015628047,0.186421755,0.000810008,15.57978889
WheatonIL,Tyrel_Derrick,14,18,33,5,210,4.5,1.29,0.14,0.36,0.43,0.36,0.43,0.5,0.29,0.36,0.71,0.86,0.07,0.79,0.14,81.5,0.59963225,0.979272097,0.732420171,0.218493958,1.015628047,0.221908592,0.000243872,18.54552341
WheatonIL,Zack_Kvam,26,18,33,5,211,16.9231,2.58,0.42,2.42,1.23,0.85,0.46,1.92,0.27,1.5,0.65,1.27,0.23,1.04,0.15,81.5,0.59963225,0.979272097,0.732420171,0.0843876,1.015628047,0.085706413,0.000354216,7.162725333
WheatonIL,Zac_Holman,11,18,33,5,212,5.3636,1.09,0.27,0.45,0.36,0.27,0.27,1,0.09,0.55,0.36,0.82,0.27,0.55,0.09,81.5,0.59963225,0.979272097,0.732420171,0.062778759,1.015628047,0.063759869,8.35E-05,5.328591065
Kalamazoo,Andrew_Sheckell,25,8,20,16,214,9.56,1.92,0.44,0.12,0.96,0.64,0.2,1.6,0.24,1.76,0.32,1.24,0.28,0.96,0.08,81.34,0.59963225,0.979272097,0.732420171,-0.055494794,1.01762584,-0.056472936,-0.000131848,-4.719601651
Kalamazoo,Ben_Reiter,25,8,20,16,215,25.36,10.8,1.68,1.44,1.76,3.52,2.08,8.36,1.32,2.4,2.8,4.52,0.44,4.08,0.12,81.34,0.59963225,0.979272097,0.732420171,0.2344586,1.01762584,0.23859113,0.001477675,19.93972988
Kalamazoo,Brennen_Buszka,22,8,20,16,216,11.8636,1.77,0,1.09,1.18,0.45,0.86,1.14,0.36,0.82,1.23,2.09,0.86,1.23,0.14,81.34,0.59963225,0.979272097,0.732420171,0.089652585,1.01762584,0.091232787,0.000264328,7.624579906
Kalamazoo,Charlie_Carson,17,8,20,16,217,5.7059,1.76,0.24,0.53,0.47,0.59,0.35,1.82,0.24,0.41,0.35,0.47,0,0.47,0.06,81.34,0.59963225,0.979272097,0.732420171,0.089239995,1.01762584,0.090812925,0.000126546,7.589490876
Kalamazoo,Dan_Black,13,8,20,16,218,2.7692,0.15,0,0.15,0.38,0.08,0,0.38,0,0.23,0,0.54,0.08,0.46,0,81.34,0.59963225,0.979272097,0.732420171,-0.181847573,1.01762584,-0.185052789,-0.000125148,-15.46538061
Kalamazoo,Jack_Smith,25,8,20,16,219,22,5.96,0.88,1.56,1.68,2.16,0.76,5.12,0.36,1.8,1.04,1.64,0.36,1.28,0.12,81.34,0.59963225,0.979272097,0.732420171,0.093367194,1.01762584,0.095012869,0.000510482,7.940491975
Kalamazoo,Jarnard_Smith,16,8,20,16,220,11.0625,4.19,0.38,0.75,1.69,1.56,0.69,4.44,0.38,1.25,1.13,0.88,0.13,0.75,0,81.34,0.59963225,0.979272097,0.732420171,-0.008425841,1.01762584,-0.008574353,-2.32E-05,-0.716582767
Kalamazoo,Jeremiah_Vincent,13,8,20,16,221,26.0769,9.08,0.62,1.38,1.62,3.46,1.54,8.31,0.23,1.15,2.38,4.23,0.92,3.31,0.46,81.34,0.59963225,0.979272097,0.732420171,0.176048676,1.01762584,0.179151682,0.001140913,14.97220851
Kalamazoo,Jimmy_Paprocki,25,8,20,16,222,27.52,12.64,0,0.92,2.6,4.88,2.88,7.4,0.6,3.12,4.76,4.8,1.64,3.16,0.72,81.34,0.59963225,0.979272097,0.732420171,0.26194994,1.01762584,0.266567028,0.001791556,22.27775414
Kalamazoo,Jordan_Currie,16,8,20,16,223,13.625,1.88,0.25,0.63,1.06,0.63,0.38,1.44,0.13,0.75,0.5,1.88,0.25,1.63,0.25,81.34,0.59963225,0.979272097,0.732420171,0.046450834,1.01762584,0.047269569,0.000157287,3.950450457
Kalamazoo,KaLeif_Gaines,12,8,20,16,224,10.3333,3.17,0.33,0.58,1.67,0.83,1.17,3.08,0.58,1.08,1.42,1.25,0.08,1.17,0,81.34,0.59963225,0.979272097,0.732420171,-0.021968234,1.01762584,-0.022355442,-5.64E-05,-1.868307011
Kalamazoo,Merritt_Hamann,23,8,20,16,225,10.4348,2.7,0.04,0.39,0.96,1.22,0.22,2.39,0.17,1.7,0.3,2.04,0.52,1.52,0.17,81.34,0.59963225,0.979272097,0.732420171,0.048624923,1.01762584,0.049481978,0.000126098,4.135347651
