Game_ID,Session_ID,LineUp_ID,Game_Status_ID,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
4,2,4,1,Capriest Gardner,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4,2,4,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,1,Kohl Linder,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
4,2,4,1,Jason Morris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,Jake Digiorgio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2,5,1,Jake Bruns,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
4,2,5,1,Jason Morris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,6,1,Max Hisatake,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4,2,6,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,6,1,Jake Digiorgio,2,2,1,3,3,1,2,3,1,2,0,0,0,0,0,0,0,0
4,2,6,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2,6,1,Jake Bruns,3,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0
4,2,7,1,Brett Ott,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4,2,7,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,7,1,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,7,1,Jake Digiorgio,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
4,2,7,1,Jake Bruns,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,8,1,Kohl Linder,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,8,1,Brett Ott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,8,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,8,1,Jake Digiorgio,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4,2,8,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,9,1,Brinden Carlson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,9,1,Kohl Linder,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,9,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,9,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,9,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,1,2,Jake Digiorgio,2,0,2,2,2,0,2,1,0,1,1,0,1,0,0,2,2,0
5,1,1,2,Max Hisatake,2,2,2,4,2,1,1,2,1,1,0,0,0,0,0,0,0,0
5,1,1,2,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
5,1,1,2,Capriest Gardner,2,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0
5,1,1,2,Parker Joncus,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,1,2,2,Jake Bruns,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5,1,2,2,Jake Digiorgio,2,2,0,2,2,1,1,2,1,1,0,0,0,1,1,0,0,0
5,1,2,2,Max Hisatake,2,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
5,1,2,2,Anthony Mosley,7,0,0,0,6,2,4,5,1,4,1,1,0,0,0,3,2,1
5,1,2,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,2,Jake Bruns,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
5,1,3,2,Max Hisatake,2,1,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0
5,1,3,2,Anthony Mosley,2,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0
5,1,3,2,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,1,4,2,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,4,2,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,4,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,4,2,Jake Bruns,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
5,1,4,2,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,1,5,2,Jason Morris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,5,2,Jake Digiorgio,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,5,2,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,5,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,5,2,Jake Bruns,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,1,6,2,Capriest Gardner,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
5,1,6,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,6,2,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,6,2,Anthony Mosley,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,1,6,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,7,2,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,7,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,7,2,Jake Bruns,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
5,1,7,2,Jake Digiorgio,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
5,1,7,2,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5,2,7,2,Jake Digiorgio,2,2,0,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0
5,2,1,2,Max Hisatake,2,2,1,3,5,1,4,5,1,4,0,0,0,0,0,0,0,0
5,2,1,2,Anthony Mosley,6,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0
5,2,1,2,Capriest Gardner,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
5,2,1,2,Parker Joncus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1
5,2,2,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,2,Jake Digiorgio,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,2,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
5,2,2,2,Capriest Gardner,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5,2,2,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,2,Anthony Mosley,4,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0
5,2,3,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,2,Jake Digiorgio,2,0,0,0,4,1,3,4,1,3,0,0,0,0,1,0,0,0
5,2,3,2,Max Hisatake,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,2,Parker Joncus,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,2,4,2,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,4,2,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,4,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,4,2,Jake Digiorgio,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,2,4,2,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,5,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,5,2,Calvin Schmitz,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5,2,5,2,Anthony Mosley,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,2,5,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,5,2,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,6,2,Jake Digiorgio,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,2,6,2,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,6,2,Calvin Schmitz,0,1,1,2,2,0,2,1,0,1,1,0,1,0,0,0,0,0
5,2,6,2,Anthony Mosley,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,2,6,2,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,7,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,7,2,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,7,2,Anthony Mosley,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0
5,2,7,2,Capriest Gardner,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,2,7,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,8,2,Calvin Schmitz,2,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,0,0
5,2,8,2,Jason Morris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,8,2,Kohl Linder,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,8,2,Brett Ott,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5,2,8,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,1,1,Jake Digiorgio,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,1,1,1,Max Hisatake,2,1,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0
6,1,1,1,Anthony Mosley,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0
6,1,1,1,Brett Ott,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,1,1,Parker Joncus,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
6,1,2,1,Jake Bruns,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6,1,2,1,Jake Digiorgio,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,2,1,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,2,1,Anthony Mosley,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2,1,Parker Joncus,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
6,1,3,1,Capriest Gardner,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6,1,3,1,Jake Bruns,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6,1,3,1,Jake Digiorgio,2,1,0,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0
6,1,3,1,Anthony Mosley,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,1,3,1,Parker Joncus,3,1,1,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0
6,1,4,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,1,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,1,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
6,1,5,1,Jake Digiorgio,3,3,1,4,2,1,1,1,1,0,1,0,1,0,1,2,1,1
6,1,5,1,Parker Joncus,2,0,0,0,2,1,1,2,1,1,0,0,0,0,0,1,0,1
6,1,5,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,5,1,Max Hisatake,2,0,1,1,2,0,2,2,0,2,0,0,0,0,0,2,2,0
6,1,5,1,Anthony Mosley,2,0,1,1,3,1,2,3,1,2,0,0,0,0,1,0,0,0
6,2,1,1,Jake Bruns,11,0,1,1,4,3,1,0,0,0,4,3,1,1,0,2,2,0
6,2,1,1,Jake Digiorgio,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,1,Max Hisatake,2,1,0,1,1,1,0,1,1,0,0,0,0,1,0,2,0,2
6,2,1,1,Anthony Mosley,5,1,1,2,7,2,5,7,2,5,0,0,0,2,0,2,1,1
6,2,1,1,Parker Joncus,3,0,1,1,3,1,2,0,0,0,3,1,2,0,0,0,0,0
6,2,2,1,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,2,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,1,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,1,Jake Bruns,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
6,2,3,1,Anthony Mosley,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1
6,2,3,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,1,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3,0,3
6,2,4,1,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2,4,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,5,1,Jake Digiorgio,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,2,5,1,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,5,1,Capriest Gardner,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,2,5,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,5,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,6,1,Brett Ott,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0
6,2,6,1,Jake Digiorgio,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
6,2,6,1,Max Hisatake,2,0,2,2,1,1,0,1,1,0,0,0,0,0,0,2,0,2
6,2,6,1,Capriest Gardner,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
6,2,6,1,Anthony Mosley,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2,7,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,7,1,Jake Digiorgio,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,2,7,1,Max Hisatake,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,7,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,7,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,8,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,8,1,Calvin Schmitz,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,8,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,8,1,Max Hisatake,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
6,2,8,1,Anthony Mosley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
7,1,1,1,Jake Digiorgio,3,2,1,3,3,1,2,3,1,2,0,0,0,1,0,1,1,0
7,1,1,1,Max Hisatake,4,1,2,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0
7,1,1,1,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0
7,1,1,1,Malik Howze,3,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
7,1,1,1,Parker Joncus,6,0,1,1,2,2,0,0,0,0,2,2,0,1,0,0,0,0
7,1,2,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,1,Max Hisatake,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
7,1,2,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,1,Malik Howze,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
7,1,2,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,3,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,3,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,1,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
7,1,3,1,Anthony Mosley,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0
7,1,3,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,1,Jake Digiorgio,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
7,1,4,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,1,Parker Joncus,0,0,1,1,2,0,2,2,0,2,0,0,0,0,0,0,0,0
7,1,5,1,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,5,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,5,1,Jake Digiorgio,6,2,0,2,2,1,1,2,1,1,0,0,0,0,0,6,4,2
7,1,5,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,5,1,Capriest Gardner,0,1,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,0
7,1,6,1,Max Hisatake,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7,1,6,1,Anthony Mosley,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,1,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,1,Calvin Schmitz,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7,1,6,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,7,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,7,1,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
7,1,7,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,7,1,Malik Howze,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
7,1,7,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,8,1,Capriest Gardner,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7,1,8,1,Jake Digiorgio,4,2,1,3,6,2,4,6,2,4,0,0,0,0,0,0,0,0
7,1,8,1,Anthony Mosley,0,0,0,0,2,0,2,1,0,1,1,0,1,2,0,0,0,0
7,1,8,1,Malik Howze,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7,1,8,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,9,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,1,9,1,Jake Digiorgio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,9,1,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
